onset	duration	Condition Name
28.515	1	Deviant 3.0
38.496	1	Catch - Catch
47.05	1	Deviant 9.0
58.456	1	Deviant 5.0
72.714	1	Catch - Catch
86.971	1	Deviant 3.0
99.803	1	Deviant 12.0
109.784	1	Catch - Catch
118.338	1	Deviant 4.0
129.744	1	Deviant 6.0
139.725	1	Deviant 12.0
151.131	1	Catch - Catch
159.685	1	Deviant 9.0
172.517	1	Deviant 6.0
186.775	1	Deviant 8.0
199.607	1	Deviant 3.0
211.013	1	Deviant 4.0
220.993	1	Catch - Catch
229.548	1	Deviant 5.0
243.805	1	Deviant 12.0
256.637	1	Catch - Catch
265.192	1	Deviant 8.0
279.449	1	Deviant 6.0
290.855	1	Deviant 5.0
300.836	1	Deviant 8.0
309.39	1	Catch - Catch
322.222	1	Deviant 9.0
333.628	1	Deviant 6.0
347.886	1	Deviant 4.0
357.866	1	Catch - Catch
