onset	duration	Condition Name
25.763	1	Deviant 8.0
38.628	1	Deviant 5.0
50.068	1	Catch - Catch
64.358	1	Deviant 3.0
72.963	1	Deviant 8.0
84.369	1	Deviant 6.0
92.973	1	Catch - Catch
102.987	1	Deviant 9.0
115.835	1	Deviant 12.0
130.126	1	Catch - Catch
142.958	1	Deviant 6.0
152.971	1	Deviant 5.0
161.559	1	Deviant 4.0
172.965	1	Catch - Catch
187.222	1	Deviant 9.0
197.236	1	Deviant 4.0
211.527	1	Catch - Catch
222.966	1	Deviant 3.0
231.52	1	Deviant 6.0
244.352	1	Deviant 8.0
255.758	1	Catch - Catch
268.623	1	Deviant 9.0
278.604	1	Deviant 5.0
292.861	1	Deviant 4.0
301.449	1	Catch - Catch
315.707	1	Deviant 6.0
328.588	1	Deviant 12.0
338.602	1	Catch - Catch
350.008	1	Deviant 12.0
358.562	1	Deviant 3.0
